restaurant_name,restaurant_location,restaurant_rating,restaurant_price_range,restaurant_latitude,restaurant_longitude,restaurant_location_link,restaurant_image,restaurant_menu
Starbucks (สตาร์บัคส์),"3 อาคารรัจนาการ, ถนน สาทรใต้ ยานนาวา สาทร กรุงเทพมหานคร กรุงเทพมหานคร",5.0,,13.7209574,100.5295196,"https://www.google.com/maps/search/?api=1&query=13.7209574023734,100.52951959893107",https://img.wongnai.com/p/400x400/2024/04/17/f1b08878af3b45739250471b47db145d.jpg,"['Blossom Coconut Roll', 'Lychee Rose Juice Mixed with Pomegranate', 'Mango Yogurt Cake', 'Honey Nougat Cream Frappuccino', 'Honey Nougat Oatmilk Macchiato', 'Iced Honey Nougat Oatmilk Macchiato', 'Honey Nougat Oatmilk Cream Frappuccino', 'Honey Nougat Macchiato', 'Iced Honey Nougat Macchiato', 'Honey Nougat Frappuccino', 'Iced Strawberry Mochi Blossom Pure Matcha Latte', 'Honey Nougat Oatmilk Frappuccino', 'Mixed Root Chips Guerande Seasalt Flavor', 'Mixed Root Stick BBQ Flavor', 'Spring Onion & Cream Cheese Bagel', 'Red Bean Shio Pan', 'Mixed Root Chips Parmesan Black Truffle Flavor', 'Sparkling Valencia Orange Juice', 'Caramel Green Tea Cream Java Chip Frappuccino', 'Strawberry Acai with Lemonade Starbucks Refreshers', 'Pink Drink with Strawberry Acai Starbucks Refreshers', 'White Chocolate Mocha', 'Salted Caramel Iced Shaken Espresso', 'Iced Caramel Macchiato', 'Caffe Americano', 'Iced Caffe Americano', 'Caffe Latte', 'Iced Caffe Latte', 'Iced Flat White', 'Caramel Macchiato', 'Flat White', 'Brown Sugar Iced Shaken Espresso', 'Caffe Mocha', 'Iced White Chocolate Mocha', 'Iced Caffe Mocha', 'Iced Classic Chocolate', 'Iced Signature Chocolate', 'Classic Chocolate', 'Signature Chocolate', 'Iced Hojicha Tea Latte', 'Yuzu Black Tea', 'Iced Pure Matcha Latte', 'Iced Shaken Hibiscus Tea with Pomegranate Pearls', 'Iced Green Tea Latte', 'Green Tea Latte', 'Iced Shaken Lemon Tea', 'Hojicha Tea Latte', 'Iced Mango Juice Tea', 'Matcha & Espresso Fusion', 'Iced Matcha & Espresso Fusion', 'Iced Shaken Tea', 'Iced Black Currant Juice Tea', 'Pure Matcha Latte', 'Homsuwan Pineapple Hibiscus Tea', 'Homsuwan Pineapple Black Tea', 'Vanilla Sweet Cream Cold Brew', 'Cold Brew', 'Yuzu Cold Brew', 'Homsuwan Pineapple Cold Brew', 'White Chocolate Mocha Frappuccino', 'Espresso Frappuccino', 'Coffee Frappuccino', 'Caramel Frappuccino', 'Java Chip Frappuccino', 'Mocha Frappuccino', 'Caramel Cream Frappuccino', 'Green Tea Cream Frappuccino', 'White Chocolate Mocha Cream Frappuccino', 'Pure Matcha Frappuccino', 'Hojicha Tea Frappuccino', 'Chocolate Cream Chip Frappuccino', 'Vanilla Cream Frappuccino', 'Chocolate Cream Frappuccino', 'Mango Passion Fruit Frappuccino', 'Raspberry Black Currant Frappuccino', 'Sai Nam Pueng Orange Juice', 'Apple Juice', 'Pomegranate Orange Sparkling', 'Starbucks Mineral Water', 'Evian', 'Orangina Juice', 'Pink Lemonade Premium French Soda', 'Valencia Orange Juice', 'Caffe Verona', 'Italian Roast', 'Guatemala Antigua', 'Colombia', 'French Roast', 'House Blend', 'Espresso Roast', 'Breakfast Blend', 'Starbucks Tribute Blend 2025', 'Starbucks VIA Matcha Green Tea', 'Starbucks VIA Iced Coffee Tin Box', 'Starbucks VIA Pike Place', 'Starbucks VIA Italian Roast', 'Starbucks VIA Spring Season Blend', 'English Breakfast Tea', 'Blueberry Cheesecake', 'Banoffee Pie', 'Starbucks Signature Chocolate Cake', 'Custard Cream Mochi Waffle', 'Glazed Donut', 'Double Chocolate Pain Suisse', 'Chocolate Glazed Donut', 'Soft Oatmeal Raisin Cookie', 'Soft Chocolate Chip Cookie', 'Blueberry Crumble Muffin', 'Mixed Root Chips Seasalt', 'Semi Dried Sweet Potato', 'Coated Cashew Nut Truffle', 'Peppermint Chewing Gum', 'Mixed Nut Bar', 'Wasabi Cashew Nut with Chia Seed', 'Mixed Root Chips BBQ', 'Sugar Free Peppermint Mints', 'Mixed Nuts Himalayan Pink Salt', 'Caramel Macchiato Popcorn & Pretzel', 'Honey Greek Yogurt', 'Mixed Berry Greek Yogurt', 'Fresh Mozzarella Tomato & Pesto', 'Chicken & Crispy Bacon Caesar Wrap', 'Croque Monsieur']"
Starbucks (สตาร์บัคส์),"35/2, บางนา-ตราด หมู่ 12 บางแก้ว บางพลี สมุทรปราการ สมุทรปราการ (โรงพยาบาลพริ้นซ์ สวุวรรณภูมิ)",5.0,฿฿,13.6569925,100.6662314,"https://www.google.com/maps/search/?api=1&query=13.6569925,100.6662314",https://img.wongnai.com/p/400x400/2024/04/17/d1ad23a799ad44b881294036dbbdfcce.jpg,"['Blossom Coconut Roll', 'Lychee Rose Juice Mixed with Pomegranate', 'Mango Yogurt Cake', 'Honey Nougat Cream Frappuccino', 'Honey Nougat Oatmilk Macchiato', 'Iced Honey Nougat Oatmilk Macchiato', 'Honey Nougat Oatmilk Cream Frappuccino', 'Honey Nougat Macchiato', 'Iced Honey Nougat Macchiato', 'Honey Nougat Frappuccino', 'Iced Strawberry Mochi Blossom Pure Matcha Latte', 'Honey Nougat Oatmilk Frappuccino', 'Mixed Root Chips Guerande Seasalt Flavor', 'Mixed Root Stick BBQ Flavor', 'Spring Onion & Cream Cheese Bagel', 'Red Bean Shio Pan', 'Mixed Root Chips Parmesan Black Truffle Flavor', 'Sparkling Valencia Orange Juice', 'Caramel Green Tea Cream Java Chip Frappuccino', 'Strawberry Acai with Lemonade Starbucks Refreshers', 'Pink Drink with Strawberry Acai Starbucks Refreshers', 'White Chocolate Mocha', 'Salted Caramel Iced Shaken Espresso', 'Iced Caramel Macchiato', 'Caffe Americano', 'Iced Caffe Americano', 'Caffe Latte', 'Iced Caffe Latte', 'Iced Flat White', 'Caramel Macchiato', 'Flat White', 'Brown Sugar Iced Shaken Espresso', 'Caffe Mocha', 'Iced White Chocolate Mocha', 'Iced Caffe Mocha', 'Iced Classic Chocolate', 'Iced Signature Chocolate', 'Classic Chocolate', 'Signature Chocolate', 'Iced Hojicha Tea Latte', 'Yuzu Black Tea', 'Iced Pure Matcha Latte', 'Iced Shaken Hibiscus Tea with Pomegranate Pearls', 'Iced Green Tea Latte', 'Green Tea Latte', 'Iced Shaken Lemon Tea', 'Hojicha Tea Latte', 'Iced Mango Juice Tea', 'Matcha & Espresso Fusion', 'Iced Matcha & Espresso Fusion', 'Iced Shaken Tea', 'Iced Black Currant Juice Tea', 'Pure Matcha Latte', 'Homsuwan Pineapple Hibiscus Tea', 'Homsuwan Pineapple Black Tea', 'Vanilla Sweet Cream Cold Brew', 'Cold Brew', 'Yuzu Cold Brew', 'Homsuwan Pineapple Cold Brew', 'White Chocolate Mocha Frappuccino', 'Espresso Frappuccino', 'Coffee Frappuccino', 'Caramel Frappuccino', 'Java Chip Frappuccino', 'Mocha Frappuccino', 'Caramel Cream Frappuccino', 'Green Tea Cream Frappuccino', 'White Chocolate Mocha Cream Frappuccino', 'Pure Matcha Frappuccino', 'Hojicha Tea Frappuccino', 'Chocolate Cream Chip Frappuccino', 'Vanilla Cream Frappuccino', 'Chocolate Cream Frappuccino', 'Mango Passion Fruit Frappuccino', 'Raspberry Black Currant Frappuccino', 'Sai Nam Pueng Orange Juice', 'Apple Juice', 'Pomegranate Orange Sparkling', 'Starbucks Mineral Water', 'Evian', 'Orangina Juice', 'Pink Lemonade Premium French Soda', 'Valencia Orange Juice', 'Caffe Verona', 'Italian Roast', 'Guatemala Antigua', 'Colombia', 'French Roast', 'House Blend', 'Espresso Roast', 'Breakfast Blend', 'Starbucks Tribute Blend 2025', 'Starbucks VIA Matcha Green Tea', 'Starbucks VIA Iced Coffee Tin Box', 'Starbucks VIA Pike Place', 'Starbucks VIA Italian Roast', 'Starbucks VIA Spring Season Blend', 'English Breakfast Tea', 'Blueberry Cheesecake', 'Banoffee Pie', 'Starbucks Signature Chocolate Cake', 'Custard Cream Mochi Waffle', 'Glazed Donut', 'Double Chocolate Pain Suisse', 'Chocolate Glazed Donut', 'Soft Oatmeal Raisin Cookie', 'Soft Chocolate Chip Cookie', 'Blueberry Crumble Muffin', 'Mixed Root Chips Seasalt', 'Semi Dried Sweet Potato', 'Coated Cashew Nut Truffle', 'Peppermint Chewing Gum', 'Mixed Nut Bar', 'Wasabi Cashew Nut with Chia Seed', 'Mixed Root Chips BBQ', 'Sugar Free Peppermint Mints', 'Mixed Nuts Himalayan Pink Salt', 'Caramel Macchiato Popcorn & Pretzel', 'Honey Greek Yogurt', 'Mixed Berry Greek Yogurt', 'Fresh Mozzarella Tomato & Pesto', 'Chicken & Crispy Bacon Caesar Wrap', 'Croque Monsieur']"
Starbucks (สตาร์บัคส์),"-, ปทุมวัน ปทุมวัน กรุงเทพมหานคร กรุงเทพมหานคร (ร้าน Starbucks Coffee ชั้น 1 ใกล้ Ais)",4.0,฿฿,13.74627887,100.5326776,"https://www.google.com/maps/search/?api=1&query=13.746278867551059,100.53267756476998",https://img.wongnai.com/p/400x400/2024/04/17/33207fe47e19477e9c83e99dabf82cb6.jpg,"['Blossom Coconut Roll', 'Lychee Rose Juice Mixed with Pomegranate', 'Mango Yogurt Cake', 'Honey Nougat Cream Frappuccino', 'Honey Nougat Oatmilk Macchiato', 'Iced Honey Nougat Oatmilk Macchiato', 'Honey Nougat Oatmilk Cream Frappuccino', 'Honey Nougat Macchiato', 'Iced Honey Nougat Macchiato', 'Honey Nougat Frappuccino', 'Iced Strawberry Mochi Blossom Pure Matcha Latte', 'Honey Nougat Oatmilk Frappuccino', 'Mixed Root Chips Guerande Seasalt Flavor', 'Mixed Root Stick BBQ Flavor', 'Spring Onion & Cream Cheese Bagel', 'Red Bean Shio Pan', 'Mixed Root Chips Parmesan Black Truffle Flavor', 'Sparkling Valencia Orange Juice', 'Caramel Green Tea Cream Java Chip Frappuccino', 'Strawberry Acai with Lemonade Starbucks Refreshers', 'Pink Drink with Strawberry Acai Starbucks Refreshers', 'White Chocolate Mocha', 'Salted Caramel Iced Shaken Espresso', 'Iced Caramel Macchiato', 'Caffe Americano', 'Iced Caffe Americano', 'Caffe Latte', 'Iced Caffe Latte', 'Iced Flat White', 'Caramel Macchiato', 'Flat White', 'Brown Sugar Iced Shaken Espresso', 'Caffe Mocha', 'Iced White Chocolate Mocha', 'Iced Caffe Mocha', 'Iced Classic Chocolate', 'Iced Signature Chocolate', 'Classic Chocolate', 'Signature Chocolate', 'Iced Hojicha Tea Latte', 'Yuzu Black Tea', 'Iced Pure Matcha Latte', 'Iced Shaken Hibiscus Tea with Pomegranate Pearls', 'Iced Green Tea Latte', 'Green Tea Latte', 'Iced Shaken Lemon Tea', 'Hojicha Tea Latte', 'Iced Mango Juice Tea', 'Matcha & Espresso Fusion', 'Iced Matcha & Espresso Fusion', 'Iced Shaken Tea', 'Iced Black Currant Juice Tea', 'Pure Matcha Latte', 'Homsuwan Pineapple Hibiscus Tea', 'Homsuwan Pineapple Black Tea', 'Vanilla Sweet Cream Cold Brew', 'Cold Brew', 'Yuzu Cold Brew', 'Homsuwan Pineapple Cold Brew', 'White Chocolate Mocha Frappuccino', 'Espresso Frappuccino', 'Coffee Frappuccino', 'Caramel Frappuccino', 'Java Chip Frappuccino', 'Mocha Frappuccino', 'Caramel Cream Frappuccino', 'Green Tea Cream Frappuccino', 'White Chocolate Mocha Cream Frappuccino', 'Pure Matcha Frappuccino', 'Hojicha Tea Frappuccino', 'Chocolate Cream Chip Frappuccino', 'Vanilla Cream Frappuccino', 'Chocolate Cream Frappuccino', 'Mango Passion Fruit Frappuccino', 'Raspberry Black Currant Frappuccino', 'Sai Nam Pueng Orange Juice', 'Apple Juice', 'Pomegranate Orange Sparkling', 'Starbucks Mineral Water', 'Evian', 'Orangina Juice', 'Pink Lemonade Premium French Soda', 'Valencia Orange Juice', 'Caffe Verona', 'Italian Roast', 'Guatemala Antigua', 'Colombia', 'French Roast', 'House Blend', 'Espresso Roast', 'Breakfast Blend', 'Starbucks Tribute Blend 2025', 'Starbucks VIA Matcha Green Tea', 'Starbucks VIA Iced Coffee Tin Box', 'Starbucks VIA Pike Place', 'Starbucks VIA Italian Roast', 'Starbucks VIA Spring Season Blend', 'English Breakfast Tea', 'Blueberry Cheesecake', 'Banoffee Pie', 'Starbucks Signature Chocolate Cake', 'Custard Cream Mochi Waffle', 'Glazed Donut', 'Double Chocolate Pain Suisse', 'Chocolate Glazed Donut', 'Soft Oatmeal Raisin Cookie', 'Soft Chocolate Chip Cookie', 'Blueberry Crumble Muffin', 'Mixed Root Chips Seasalt', 'Semi Dried Sweet Potato', 'Coated Cashew Nut Truffle', 'Peppermint Chewing Gum', 'Mixed Nut Bar', 'Wasabi Cashew Nut with Chia Seed', 'Mixed Root Chips BBQ', 'Sugar Free Peppermint Mints', 'Mixed Nuts Himalayan Pink Salt', 'Caramel Macchiato Popcorn & Pretzel', 'Honey Greek Yogurt', 'Mixed Berry Greek Yogurt', 'Fresh Mozzarella Tomato & Pesto', 'Chicken & Crispy Bacon Caesar Wrap', 'Croque Monsieur']"
กะเพราถาดพริกแห้งสูตรคุณแม่(ใช้ข้าวหอมมะลิแท้ตราไดโนเสาร์),"45/331, หมู่บ้านลัลลี่วิลล์ คูคต ลำลูกกา ปทุมธานี ปทุมธานี (บ้านเดี่ยวซอยกลางเกือบท้ายซอยเลยสนามเด็กเล่นเข้ามา)",5.0,฿฿฿,13.97131409,100.6403565,"https://www.google.com/maps/search/?api=1&query=13.971314090001746,100.64035650206245",https://img.wongnai.com/p/400x400/2022/12/10/9318214ab9f84603ac9ec529d9965d7f.jpg,"['คั่วกลิ้งหมูถาด และไข่ต้ม', 'ไข่เจียวหมูสับราดข้าว', 'ปีกไก่ทอดน้ำปลา', 'ยำขนมจีนปลาทู-กุ้ง และไข่ต้ม', 'กะเพราเนื้อชิ้นราดข้าว', 'ข้าวคลุกปลาทู และไข่ต้ม', 'เมี่ยงรวมชุดใหญ่', 'ยำปลาร้ากุ้งสุก', 'กะเพราหมูสับราดข้าว+กะเพราไก่ราดข้าว', 'ข้าวคลุกน้ำพริกเผา', 'น้ำพริกเผา', 'ข้าวน้ำพริกเผาผักลวก และ ปลาทู', 'กะเพรามาม่าหมูสับ และไข่ดาว', 'กะเพราเนื้อชิ้นติดมันราดข้าว', 'หมูสับผัดพริกขี้หนูราดข้าว', 'ข้าวไก่ต้มโค๊กน้ำจิ้มแซ่บๆๆ', 'ไก่ผัดน้ำพริกเผาราดข้าว', 'ผัดไทยโบราณสูตรคุณแม่', 'กะเพราหมูสับไข่ดาว', 'กะเพราเนื้อสับไข่ดาว', 'กะเพรากุ้งไข่ดาว', 'กะเพราเนื้อสับราดข้าว', 'กะเพราหมูสับราดข้าว', 'กะเพราไก่ชิ้นราดข้าว', 'กะเพราหมูชิ้นราดข้าว', 'กะเพรากุ้งราดข้าว', 'กะเพรารวมมิตรราดข้าว', 'คั่วกลิ้งหมูสับราดข้าว', 'กะเพราปลากระป๋องราดข้าว', 'แกงจืดเต้าหู้หมูเสับ', 'ไข่เจียวกุ้งสับราดข้าว', 'ปลาทูทอด', 'ปีกกลางทอดน้ำปลา', 'เมี่ยงปลาทู และ ปลาทู', 'เมี่ยงหมู3ชั้น', 'เมี่ยงกุ้ง', 'เมี่ยงรวมสามสหาย', 'กะเพราหมูสับ(กับข้าว)', 'กะเพราเนื้อสับ(กับข้าว)', 'กะเพราเนื้อชิ้น(กับข้าว)', 'กะเพราไก่(กับข้าว)', 'แกงจืดไข่น้ำ', 'ไก่ต้มโค๊กน้ำจิ้มรสเด็ด', 'ยำขนมจีนปลาทู-หมูยอ', 'ยำไข่เป็ดต้มยางมะตูม', 'ยำวุ้นเส้นไส้กรอกไก่', 'ยำวุ้นเส้นปูอัด', 'ยำวุ้นเส้นหมูยอ', 'ยำวุ้นเส้นกุ้ง+ปูอัด', 'ยำเหลาไก่ยอ', 'ผัดพริกแกงหมูราดข้าว', 'ผัดพริกแกงไก่ราดข้าว', 'ผัดพริกแกงกุ้งราดข้าว', 'ผัดพริกแกงเนื้อราดข้าว', 'ผัดพริกแกงหมูสามชั้นใส่ถั่วราดข้าว', 'ข้าวผัดหมูสับ', 'ข้าวผัดกุ้ง', 'ข้าวผัดทะเลรวม', 'ข้าวผัดแหนม', 'ข้าวผัดไส้กรอกไก่', 'ข้าวผัดกุนเชียง', 'หมูทอดกระเทียมราดข้าว', 'ไก่ทอดกระเทียมราดข้าว', 'เนื้อทอดกระเทียมราดข้าว', 'กุ้งทอดกระเทียมราดข้าว', 'ไข่เป็ดต้มยางมะตูม', 'กุนเชียงทอด', 'กุ้งคั่วพริกเกลือราดข้าว', 'สามชั้นสไลด์คั่วพริกเกลือราดข้าว+ไข่ดาว', 'ผัดพริกหยวก', 'ผัดถั่วฝักยาวใส่ไข่ราดข้าว', 'ผัดแตงกวาใส่ไข่ราดข้าว', 'ผัดหมูสับใส่ผักกาดขาวราดข้าว', 'ตำเส้นเล็กหมูยอน้ำปลาร้า', 'ตำซั่วขนมจีนหมูยอกุ้งสดน้ำปลาร้า', 'ผัดไทยกุ้งสด']"
Pizza Hut (พิซซ่าฮัท),1/4-5 ถนนสุขุมวิท 71 กรุงเทพมหานคร,4.0,฿,13.713543,100.59414,"https://www.google.com/maps/search/?api=1&query=13.713543,100.59414",https://img.wongnai.com/p/400x400/2023/12/12/49fe7649cc9944de9a8831ab05975cb1.jpg,"['พิซซ่าเลิฟเวอร์', 'พิซซ่าสุพรีม', 'พิซซ่าซีฟู้ด', 'พิซซ่าดีลักซ์', 'พิซซ่าสไตล์นาโปลี หมวดซีฟู้ด', 'พิซซ่าสไตล์นาโปลี หมวดเลิฟเวอร์', 'พิซซ่าสไตล์นาโปลี หมวดดีลักซ์', 'พิซซ่าสไตล์นาโปลี หมวดสุพรีม', 'พิซซ่ามาการิต้า', 'พิซซ่าดีลักซ์ สุพรีม ซีฟู้ด ขอบชีส', 'เมลทส์ บีฟเบอเกอร์', 'เมลทส์ ชิคเก้น ฮาลาพิโน่', 'เมลทส์ ฮอกไกโด ชีส', 'เมลทส์ ฮาวายเอี้ยน', 'เมลทส์ ซีฟู๊ดดีไลท์', 'เมลทส์ โคตรชีสสส', 'เมลทส์ แคลิฟอร์เนียมากิ', 'เมลทส์ ลาซานญ่า', 'พิซซ่าทรัฟเฟิล', 'พิซซ่าคลาสสิคโฟร์ชีส', 'พิซซ่ามาการิต้า', 'พิซซ่าซีฟู้ดเลมอน', 'พิซซ่าสไปซีซาลามี ฮันนี', 'พิซซ่า คาโบนาร่าเบคอนกรอบ', 'พิซซ่า อิตาเลียนสุพรีม', 'พิซซ่ากุ้งกรอบไททัน', 'พิซซ่านิวออร์ลีนส์ & ซอสเซจ', 'พิซซ่าชีส', 'พิซซ่าเปปเปอโรนี', 'พิซซ่าไอแลนด์ ดีไลท์', 'พิซซ่า นิวออร์ลีนส์ ดีลักซ์', 'พิซซ่า สไปซี่ ชิกเก้น บาร์บีคิว', 'พิซซ่าฮอกไกโด ซูเปอร์ ชีส', 'พิซซ่าเวจจี้', 'พิซซ่าแฮม & ชีส', 'พิซซ่าเครซี่ เบคอน', 'พิซซ่า มิกซ์ ดีลักซ์', 'พิซซ่าซูเปอร์ สุพรีม', 'พิซซ่ามีท สุพรีม', 'พิซซ่าทรีโอ้ ชิกเก้น บาร์บีคิว', 'พิซซ่าเบคอน & ฮอกไกโด ชีส', 'พิซซ่าฮาวายเอี้ยน', 'พิซซ่า 6 ชีส', 'พิซซ่าซีฟู้ด พาราไดซ์', 'พิซซ่าซีฟู้ด เอ็กซ์ตรีม', 'พิซซ่า สไปซี่ กุ้ง บาร์บีคิว', 'พิซซ่าซีฟู้ด & ฮอกไกโด ชีส', 'พิซซ่า กุ้ง เอ็กซ์ตรีม', 'พิซซ่า เปปเปอโรนี', 'พิซซ่า นิวออร์ลีนส์ & ซอสเซจ', 'พิซซ่า ชีส', 'พิซซ่า นิวออร์ลีนส์ ดีลักซ์', 'พิซซ่า ไอแลนด์ ดีไลท์', 'พิซซ่า เวจจี้', 'พิซซ่า ฮอกไกโด ซูเปอร์ ชีส', 'พิซซ่า สไปซี่ ชิกเก้น บาร์บีคิว', 'พิซซ่า แฮม & ชีส', 'พิซซ่า เครซี่ เบคอน', 'พิซซ่า ซูปเปอร์ สุพรีม', 'พิซซ่า ทรีโอ้ ชิกเก้น บาร์บีคิว', 'พิซซ่า ฮาวายเอี้ยน', 'พิซซ่า มีท สุพรีม', 'พิซซ่าเบคอน & ฮอกไกโด ชีส', 'พิซซ่า 6 ชีส', 'พิซซ่า สไปซี่ กุ้ง บาร์บีคิว', 'พิซซ่า กุ้ง เอ็กซ์ตรีม', 'พิซซ่า ซีฟู้ด เอ็กซ์ตรีม', 'พิซซ่า ซีฟู้ด & ฮอกไกโด ชีส', 'พิซซ่า ซีฟู้ด พาราไดซ์', 'ซี่โครงหมู ซอสบาร์บีคิว', 'พอร์คชอป', 'ฟิช แอนด์ ชิปส์', 'สไปซี่ชิกเก้น สเต๊ก', 'สปาเก็ตตี้อิตาเลียนชิกเก้น', 'สปาเก็ตตี้ โบลองเนสหมู', 'สปาเก็ตตี้เบคอนผัดพริกแห้ง', 'สปาเก็ตตี้ คาโบนาร่าเบคอนกรอบ', 'สปาเก็ตตี้อิตาเลียนซีฟู้ด', 'สปาเก็ตตี้ ขี้เมาซีฟู๊ด', 'สปาเก็ตตี้ อิตาเลียนเวจจี้', 'สปาเก็ตตี้ไวท์ครีมซอส', 'ลาซานญ่า', 'ผักโขมอบชีส', 'มักกะโรนีไวท์ครีมซอส', 'มักกะโรนีกุ้งอบชีส', 'มักกะโรนี อิตาเลียนชิกเก้น', 'ฮัทปีกไก่ทอด (สูตรต้นตำรับ)', 'ไก่นิวออร์ลีนส์', 'ไก่ทอดเกาหลี ซอสการ์ลิค', 'นิวออร์ลีนส์สไปซี่', 'ฮัทปีกไก่แซ่บ', 'หมึกทอดกรอบ', 'เคอร์ลี่ ฟรายส์', 'ฟิชโดนัท พร้อมซอสบาร์บีคิว', 'เบรดสติ๊ก พร้อมดิปปิ้งซอส', 'หอมทอด', 'ชิกเก้นป๊อป', 'เฟรนช์ฟรายส์', 'ฟิชโนริไบท์', 'ชีสซี่การ์ลิคสติ๊ก', 'สลัดการ์เดน ซอสเทาซันด์ไอแลนด์', 'ซีซาร์ สลัด', 'ซุปข้าวโพด', 'ซุปหอยลาย', 'เฮอร์ชี่ส์ ช็อกโกแลต ชิพ คุกกี้', 'ชามะนาว']"
Starbucks (สตาร์บัคส์),"222, สายไหม สายไหม กรุงเทพมหานคร กรุงเทพมหานคร",4.0,฿฿,13.93253158,100.6561571,"https://www.google.com/maps/search/?api=1&query=13.932531584293638,100.65615708802339",https://img.wongnai.com/p/400x400/2024/04/17/7cb3cbd07864495daa09d6e515a874e1.jpg,"['Blossom Coconut Roll', 'Lychee Rose Juice Mixed with Pomegranate', 'Mango Yogurt Cake', 'Honey Nougat Cream Frappuccino', 'Honey Nougat Oatmilk Macchiato', 'Iced Honey Nougat Oatmilk Macchiato', 'Honey Nougat Oatmilk Cream Frappuccino', 'Honey Nougat Macchiato', 'Iced Honey Nougat Macchiato', 'Honey Nougat Frappuccino', 'Iced Strawberry Mochi Blossom Pure Matcha Latte', 'Honey Nougat Oatmilk Frappuccino', 'Mixed Root Chips Guerande Seasalt Flavor', 'Mixed Root Stick BBQ Flavor', 'Spring Onion & Cream Cheese Bagel', 'Red Bean Shio Pan', 'Mixed Root Chips Parmesan Black Truffle Flavor', 'Sparkling Valencia Orange Juice', 'Caramel Green Tea Cream Java Chip Frappuccino', 'Strawberry Acai with Lemonade Starbucks Refreshers', 'Pink Drink with Strawberry Acai Starbucks Refreshers', 'White Chocolate Mocha', 'Salted Caramel Iced Shaken Espresso', 'Iced Caramel Macchiato', 'Caffe Americano', 'Iced Caffe Americano', 'Caffe Latte', 'Iced Caffe Latte', 'Iced Flat White', 'Caramel Macchiato', 'Flat White', 'Brown Sugar Iced Shaken Espresso', 'Caffe Mocha', 'Iced White Chocolate Mocha', 'Iced Caffe Mocha', 'Iced Classic Chocolate', 'Iced Signature Chocolate', 'Classic Chocolate', 'Signature Chocolate', 'Iced Hojicha Tea Latte', 'Yuzu Black Tea', 'Iced Pure Matcha Latte', 'Iced Shaken Hibiscus Tea with Pomegranate Pearls', 'Iced Green Tea Latte', 'Green Tea Latte', 'Iced Shaken Lemon Tea', 'Hojicha Tea Latte', 'Iced Mango Juice Tea', 'Matcha & Espresso Fusion', 'Iced Matcha & Espresso Fusion', 'Iced Shaken Tea', 'Iced Black Currant Juice Tea', 'Pure Matcha Latte', 'Homsuwan Pineapple Hibiscus Tea', 'Homsuwan Pineapple Black Tea', 'Vanilla Sweet Cream Cold Brew', 'Cold Brew', 'Yuzu Cold Brew', 'Homsuwan Pineapple Cold Brew', 'White Chocolate Mocha Frappuccino', 'Espresso Frappuccino', 'Coffee Frappuccino', 'Caramel Frappuccino', 'Java Chip Frappuccino', 'Mocha Frappuccino', 'Caramel Cream Frappuccino', 'Green Tea Cream Frappuccino', 'White Chocolate Mocha Cream Frappuccino', 'Pure Matcha Frappuccino', 'Hojicha Tea Frappuccino', 'Chocolate Cream Chip Frappuccino', 'Vanilla Cream Frappuccino', 'Chocolate Cream Frappuccino', 'Mango Passion Fruit Frappuccino', 'Raspberry Black Currant Frappuccino', 'Sai Nam Pueng Orange Juice', 'Apple Juice', 'Pomegranate Orange Sparkling', 'Starbucks Mineral Water', 'Evian', 'Orangina Juice', 'Pink Lemonade Premium French Soda', 'Valencia Orange Juice', 'Caffe Verona', 'Italian Roast', 'Guatemala Antigua', 'Colombia', 'French Roast', 'House Blend', 'Espresso Roast', 'Breakfast Blend', 'Starbucks Tribute Blend 2025', 'Starbucks VIA Matcha Green Tea', 'Starbucks VIA Iced Coffee Tin Box', 'Starbucks VIA Pike Place', 'Starbucks VIA Italian Roast', 'Starbucks VIA Spring Season Blend', 'English Breakfast Tea', 'Blueberry Cheesecake', 'Banoffee Pie', 'Starbucks Signature Chocolate Cake', 'Custard Cream Mochi Waffle', 'Glazed Donut', 'Double Chocolate Pain Suisse', 'Chocolate Glazed Donut', 'Soft Oatmeal Raisin Cookie', 'Soft Chocolate Chip Cookie', 'Blueberry Crumble Muffin', 'Mixed Root Chips Seasalt', 'Semi Dried Sweet Potato', 'Coated Cashew Nut Truffle', 'Peppermint Chewing Gum', 'Mixed Nut Bar', 'Wasabi Cashew Nut with Chia Seed', 'Mixed Root Chips BBQ', 'Sugar Free Peppermint Mints', 'Mixed Nuts Himalayan Pink Salt', 'Caramel Macchiato Popcorn & Pretzel', 'Honey Greek Yogurt', 'Mixed Berry Greek Yogurt', 'Fresh Mozzarella Tomato & Pesto', 'Chicken & Crispy Bacon Caesar Wrap', 'Croque Monsieur']"
